unit_id,year,code,credential_level,program_completers,program_completers_log,program_completer_share_within_school,instruction_salary_pct,academic_support_salary_pct,student_services_salary_pct,research_salary_pct,no_ap_credit,study_abroad,career_counseling,employment_services,placement_services,instruction_expense_pct,research_expense_pct,student_service_expense_pct,endowment_per_fte,equity_ratio,staff_per_student,instructional_fte_per_student,irps_fte_per_student,instructional_share_of_staff,research_share_of_staff,instructional_staff_total,instructional_staff_short_contract,instructional_staff_long_contract,instructional_staff_long_contract_share,instructional_staff_short_contract_share
132851,2020,5106,1,13,2.6390573296152584,0.0039767513000917715,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5106,2,0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5107,1,72,4.290459441148391,0.022025084123585194,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5107,2,8,2.1972245773362196,0.002447231569287244,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5108,2,16,2.833213344056216,0.004894463138574488,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5109,1,216,5.37989735354046,0.06607525237075558,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5109,2,25,3.258096538021482,0.007647598654022637,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5138,2,126,4.844187086458591,0.03854389721627409,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5138,3,56,4.04305126783455,0.017130620985010708,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5202,1,616,6.424869023905388,0.18843683083511778,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5202,2,43,3.784189633918261,0.013153869684918936,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5202,3,156,5.056245805348308,0.04772101560110126,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
